,RK,PLAYER,TEAM,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,AVG,OBP,SLG,OPS,WAR
15,,Scott Linebrink,SD,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
16,,Rodrigo Lopez,BAL,4,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-0.1
17,,Jason Grilli,DET,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
18,,Seth Etherton,OAK,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
19,,T.J. Tucker,WAS,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
20,,Kane Davis,MIL,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
21,RK,PLAYER,TEAM,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,AVG,OBP,SLG,OPS,WAR
22,,Bronson Arroyo,BOS,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0.0
23,,Jake Westbrook,CLE,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0.0
24,,Craig Dingman,DET,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
25,,Randy Choate,ARI,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
26,,Mark Buehrle,CWS,3,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-0.1
27,,John Parrish,BAL,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
28,,Wayne Franklin,NYY,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
29,,Travis Harper,TB,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0.0
30,,Joel Pineiro,SEA,4,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-0.1
31,,Britt Reames,OAK,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
32,RK,PLAYER,TEAM,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,AVG,OBP,SLG,OPS,WAR
33,,Shawn Wooten,BOS,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
34,,John Riedling,FLA,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0.0
35,,Matt Ginter,DET,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
36,,Will Ohman,CHC,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
37,,Jesus Colome,TB,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
38,,Chris Reitsma,ATL,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
39,,Joaquin Benoit,TEX,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
40,,Jason Standridge,TEX/CIN,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
41,,Rafael Soriano,SEA,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
42,,Jermaine Clark,OAK,0,2,0,0,0,0,0,0,0,1,0,.000,1.000,.000,1.000,0.1
0,961,Joe Beimel,TB,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
1,,Mike MacDougal,KC,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
2,,Bret Prinz,LAA,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
3,,Juan Rincon,MIN,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
4,,Jason Karnuth,DET,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
5,,R.A. Dickey,TEX,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
6,,Jorge Julio,BAL,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
7,,Josh Towers,TOR,6,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-0.1
8,,Jamie Burke,CWS,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
9,,Ryan Jensen,KC,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0.0
10,RK,PLAYER,TEAM,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,AVG,OBP,SLG,OPS,WAR
11,,Scot Shields,LAA,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0.0
12,,Brian Fuentes,COL,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
13,,Scott Atchison,SEA,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
14,,Kyle Lohse,MIN,5,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-0.1
15,,Tim Redding,NYY/SD,8,0,0,0,0,0,0,0,0,0,5,.000,.000,.000,.000,-0.1
16,,Sean Douglass,DET,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
17,,Justin Duchscherer,OAK,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
18,,Erasmo Ramirez,TEX,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
19,,Casey Fossum,TB,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
20,,Henry Mateo,WAS,1,0,0,0,0,0,0,0,0,1,0,.000,.500,.000,.500,0.1
21,RK,PLAYER,TEAM,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,AVG,OBP,SLG,OPS,WAR
22,,Brandon Lyon,ARI,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
23,,Bobby Seay,COL,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
24,,Juan Cruz,OAK,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
25,,Dewon Brazelton,TB,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
26,,Blaine Neal,BOS/COL,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0.0
27,,Rick Bauer,BAL,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
28,,Corky Miller,MIN,12,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-0.2
29,,Mike Koplove,ARI,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0.0
30,,Tyler Walker,SF,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
31,,Dane Sardinha,CIN,3,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-0.1
32,RK,PLAYER,TEAM,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,AVG,OBP,SLG,OPS,WAR
33,,Ricky Stone,CIN,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0.0
34,,Brendan Donnelly,LAA,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
35,,Jimmy Journell,STL,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
36,,Brandon Phillips,CLE,9,1,0,0,0,0,0,0,0,0,4,.000,.000,.000,.000,-0.2
37,,Carlos Silva,MIN,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0.0
38,,Jeremy Affeldt,KC,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
39,,John Foster,ATL,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
40,,Scott Cassidy,BOS/SD,1,0,0,0,0,0,0,0,0,1,1,.000,.500,.000,.500,0.0
41,,Nate Field,KC,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
42,,Kevin Gryboski,TEX/ATL,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
0,1001,Brandon Puffer,SF,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
1,,Erik Bedard,BAL,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
2,,Brad Lidge,HOU,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
3,,Randy Flores,STL,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
4,,Travis Driskill,HOU,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
5,,Fernando Rodney,DET,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
6,,Julio Mateo,SEA,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
7,,Lee Gardner,TB,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
8,,Kirk Saarloos,OAK,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
9,,Duaner Sanchez,LA,4,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-0.1
10,RK,PLAYER,TEAM,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,AVG,OBP,SLG,OPS,WAR
11,,John Lackey,LAA,6,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-0.1
12,,Jaime Cerda,KC,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
13,,Ryan Bukvich,TEX,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
14,,Wil Nieves,NYY,4,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-0.1
15,,Runelvys Hernandez,KC,5,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-0.1
16,,Matt Childers,ATL,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
17,,Nate Robertson,DET,3,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-0.1
18,,Franklyn German,DET,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
19,,Jason Davis,CLE,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0.0
20,,Cliff Lee,CLE,8,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-0.1
21,RK,PLAYER,TEAM,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,AVG,OBP,SLG,OPS,WAR
22,,Brian Tallet,CLE,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
23,,Francisco Rodriguez,LAA,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
24,,Eric DuBose,BAL,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
25,,Jeremy Guthrie,CLE,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
26,,Jose Contreras,CWS,3,0,0,0,0,0,0,0,0,1,2,.000,.250,.000,.250,0.0
27,,Anderson Machado,CIN/COL,12,1,0,0,0,0,2,0,0,2,6,.000,.133,.000,.133,-0.5
28,,Ryan Madson,PHI,6,0,0,0,0,0,0,0,0,1,0,.000,.143,.000,.143,-0.1
29,,Javier Lopez,COL/ARI,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
30,,Wil Ledezma,DET,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
31,,D.J. Carrasco,KC,7,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-0.1
32,RK,PLAYER,TEAM,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,AVG,OBP,SLG,OPS,WAR
33,,Chris Spurling,DET,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
34,,John Koronka,CHC,4,0,0,0,0,0,0,0,0,1,3,.000,.200,.000,.200,0.0
35,,Aquilino Lopez,PHI/COL,1,1,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.1
36,,Mike Gosling,ARI,6,0,0,0,0,0,0,0,0,0,4,.000,.000,.000,.000,-0.1
37,,Adam Wainwright,STL,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
38,,Aaron Heilman,NYM,14,0,0,0,0,0,0,0,0,1,7,.000,.067,.000,.067,-0.2
39,,Jorge De Paula,NYY,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
40,,Jesse Foppert,SF,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
41,,Vinnie Chulk,TOR,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
42,,Matt White,WAS,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
0,1041,Derek Thompson,LA,4,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-0.1
1,,Gary Majewski,WAS,6,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,-0.1
2,,Joe Valentine,CIN,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
3,,Jeremy Bonderman,DET,6,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-0.1
4,,Seth McClung,TB,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
5,,Jason Anderson,NYY,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
6,,Tommy Phelps,MIL,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
7,,Oscar Villarreal,ARI,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
8,,Kiko Calero,OAK,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0.0
9,,Andrew Good,DET,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
10,RK,PLAYER,TEAM,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,AVG,OBP,SLG,OPS,WAR
11,,Kyle Snyder,KC,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
12,,David Sanders,CWS,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
13,,David Matranga,LAA,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-0.1
14,,Édgar González,ARI,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
15,,Jose Valverde,ARI,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
16,,Matt Miller,CLE,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
17,,Mike Gallo,HOU,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
18,,Rich Harden,OAK,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
19,,Ryan Wagner,CIN,1,1,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0.1
20,,Chin-Hui Tsao,COL,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
21,RK,PLAYER,TEAM,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,AVG,OBP,SLG,OPS,WAR
22,,Greg Jones,LAA,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
23,,Chad Gaudin,TOR,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
24,,Jon Switzer,TB,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
25,,Jimmy Gobble,KC,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
26,,J.J. Putz,SEA,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
27,,Kevin Gregg,LAA,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
28,,Mike Gonzalez,PIT,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
29,,Juan Dominguez,TEX,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
30,,Neal Cotts,CWS,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
31,,Jon Adkins,CWS,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
32,RK,PLAYER,TEAM,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,AVG,OBP,SLG,OPS,WAR
33,,Matt Thornton,SEA,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
34,,Mike Wood,KC,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
35,,Doug Waechter,TB,2,1,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-0.1
36,,Jon Leicester,CHC,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
37,,Chad Cordero,WAS,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
38,,Scott Proctor,NYY,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
39,,Chris Bootcheck,LAA,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
40,,John Grabow,PIT,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
41,,Tim Hamulack,NYM,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
42,,Akinori Otsuka,SD,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0.0
0,1081,Shingo Takatsu,CWS/NYM,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
1,,Frank Brooks,ATL,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
2,,Lenny DiNardo,BOS,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
3,,Colter Bean,NYY,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
4,,Jesse Crain,MIN,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
5,,Jorge De La Rosa,MIL,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
6,,Bobby Jenks,CWS,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
7,,Scott Kazmir,TB,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
8,,Dustin McGowan,TOR,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
9,,Clint Nageotte,SEA,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
10,RK,PLAYER,TEAM,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,AVG,OBP,SLG,OPS,WAR
11,,Mike Johnston,PIT,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
12,,Shawn Camp,KC,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
13,,Michael Wuertz,CHC,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0.0
14,,Chad Bentz,FLA,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
15,,Jason Frasor,TOR,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
16,,Alex Graman,NYY,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
17,,Kazuhito Tadano,CLE,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
18,,Brian Bruney,ARI,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
19,,Daniel Cabrera,BAL,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0.0
20,,Scott Dohmann,COL,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
21,RK,PLAYER,TEAM,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,AVG,OBP,SLG,OPS,WAR
22,,Allan Simpson,CIN/COL,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
23,,Mike Adams,MIL,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
24,,Elizardo Ramirez,CIN,8,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,-0.2
25,,Denny Bautista,KC,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
26,,Andy Dominique,TOR,2,0,0,0,0,0,0,0,0,0,0,.000,.333,.000,.333,0.0
27,,Tim Olson,COL,2,0,0,0,0,0,0,0,0,1,2,.000,.333,.000,.333,0.0
28,,Joe Horgan,WAS,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
29,,Matt Guerrier,MIN,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
30,,Justin Lehr,MIL,3,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-0.1
31,,Greg Aquino,ARI,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
32,RK,PLAYER,TEAM,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,AVG,OBP,SLG,OPS,WAR
33,,Dave Bush,TOR,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
34,,Nick Regilio,TEX,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
35,,George Sherrill,SEA,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
36,,Chad Qualls,HOU,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0.0
37,,Bobby Madritsch,SEA,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
38,,John Maine,BAL,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
39,,Abe Alvarez,BOS,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
40,,Roberto Novoa,CHC,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
41,,John Webb,TB,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
42,,Yhency Brazoban,LA,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0.0
0,1121,Santiago Casilla,OAK,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
1,,Jorge Vasquez,ATL,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0.0
2,,Franklin Nunez,TB,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
3,,Fernando Cabrera,CLE,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
4,,Roman Colon,DET/ATL,7,0,0,0,0,0,0,0,0,0,5,.000,.000,.000,.000,-0.1
5,,Ian Snell,PIT,8,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,-0.1
6,,Chris Young,TEX,5,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,-0.1
7,,Heath Bell,NYM,3,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0.0
8,,Pedro Liriano,PHI,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
9,,Jose Capellan,MIL,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
10,RK,PLAYER,TEAM,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,AVG,OBP,SLG,OPS,WAR
11,,Mike Fontenot,CHC,2,4,0,0,0,0,0,0,0,2,0,.000,.600,.000,.600,0.1
12,,Dave Krynzel,MIL,7,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,-0.2
13,,Jeff Bajenaru,CWS,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
14,,Carmen Cali,STL,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
15,,Aaron Rakers,BAL,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
16,,Logan Kensing,FLA,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
17,,Randy Williams,SD/COL,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
18,,Gustavo Chacin,TOR,7,1,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-0.1
19,,Brandon League,TOR,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
20,,Kameron Loe,TEX,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
21,RK,PLAYER,TEAM,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,AVG,OBP,SLG,OPS,WAR
22,,Travis Hughes,WAS,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
23,,Huston Street,OAK,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
24,,Andrew Sisco,KC,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0.0
25,,Tyrell Godwin,WAS,3,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-0.1
26,,Tyler Johnson,STL,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
27,,Keiichi Yabu,OAK,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
28,,Brandon McCarthy,CWS,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0.0
29,,Felix Hernandez,SEA,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
30,,Hanley Ramirez,BOS,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-0.1
31,,Kelly Shoppach,BOS,15,1,0,0,0,0,0,0,0,0,7,.000,.063,.000,.063,-0.4
32,RK,PLAYER,TEAM,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,AVG,OBP,SLG,OPS,WAR
33,,Chien-Ming Wang,NYY,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
34,,Ryan Garko,CLE,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0.0
35,,Francisco Liriano,MIN,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
36,,Todd Coffey,CIN,3,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,-0.1
37,,Anthony Reyes,STL,4,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-0.1
38,,Ryan Speier,COL,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
39,,Jason Bulger,ARI,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
40,,Jake Woods,LAA,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
41,,Steve Schmoll,LA,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
42,,Dave Gassner,MIN,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
0,1161,Ambiorix Burgos,KC,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
1,,Royce Ring,NYM,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
2,,Scott Munter,SF,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
3,,Scott Baker,MIN,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
4,,Sean Henn,NYY,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
5,,Cla Meredith,BOS,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
6,,Juan Carlos Oviedo,KC,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
7,,Chris Prieto,LAA,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-0.2
8,,Mike Burns,HOU,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
9,,Ervin Santana,LAA,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
10,RK,PLAYER,TEAM,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,AVG,OBP,SLG,OPS,WAR
11,,Jorge Campillo,SEA,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
